clip,speaker,p_yes,mass,prompt
adrso002.wav,adrso002,0.4382762823348767,0.9951041638851166,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso003.wav,adrso003,0.45357443663946695,0.996513694524765,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso005.wav,adrso005,0.6227543734207056,0.9955030381679535,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso007.wav,adrso007,0.20207658592192101,0.9968790858983994,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso008.wav,adrso008,0.5472332296752306,0.9972580373287201,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso010.wav,adrso010,0.23392887419237715,0.9955911636352539,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso012.wav,adrso012,0.37783048027052896,0.9965053200721741,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso014.wav,adrso014,0.43825565533534555,0.9944505095481873,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso015.wav,adrso015,0.2692951312197705,0.9961642324924469,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso016.wav,adrso016,0.4691812372094553,0.9960361123085022,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso017.wav,adrso017,0.36334386149134534,0.996839851140976,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso024.wav,adrso024,0.23399655437878564,0.9963771849870682,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso025.wav,adrso025,0.45368021144471316,0.9973442256450653,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso027.wav,adrso027,0.30771627811900604,0.997409850358963,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso028.wav,adrso028,0.26925965508687644,0.9969658851623535,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso031.wav,adrso031,0.4229705560352728,0.9969801902770996,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso032.wav,adrso032,0.3077463743538039,0.9969772398471832,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso033.wav,adrso033,0.24542660534462474,0.9971724450588226,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso035.wav,adrso035,0.33508651444439197,0.9975238740444183,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso036.wav,adrso036,0.28169618930463525,0.9977350533008575,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso039.wav,adrso039,0.34896034512425456,0.9971555471420288,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso043.wav,adrso043,0.547248723846217,0.9963954985141754,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso045.wav,adrso045,0.3489901892672583,0.9957789182662964,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso046.wav,adrso046,0.438389720427073,0.9956245124340057,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso047.wav,adrso047,0.3779338732084143,0.9961976110935211,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso049.wav,adrso049,0.3348846268295482,0.9971931278705597,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso053.wav,adrso053,0.3779186355946891,0.9967831671237946,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso054.wav,adrso054,0.29454954978901365,0.9966462254524231,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso055.wav,adrso055,0.4537343322466027,0.996304988861084,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso056.wav,adrso056,0.2692393742840436,0.9963794946670532,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso059.wav,adrso059,0.5004623031738842,0.9969494938850403,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso060.wav,adrso060,0.42306953565346617,0.9975328743457794,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso063.wav,adrso063,0.294597697325585,0.9971484839916229,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso068.wav,adrso068,0.4691420686121625,0.9971341490745544,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso070.wav,adrso070,0.40774759882744704,0.9961807429790497,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso071.wav,adrso071,0.4381716300886841,0.9968587756156921,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso072.wav,adrso072,0.5003364347237214,0.9973534941673279,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso074.wav,adrso074,0.26921295657257566,0.9964585602283478,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso075.wav,adrso075,0.6930608796673702,0.9964995384216309,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso077.wav,adrso077,0.20210903168894795,0.9971998333930969,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso078.wav,adrso078,0.3348672333571732,0.9974131286144257,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso089.wav,adrso089,0.5626035220107554,0.995304673910141,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso090.wav,adrso090,0.321309326068106,0.9975642263889313,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso092.wav,adrso092,0.24539702429713076,0.9966187477111816,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
adrso093.wav,adrso093,0.4848554909419752,0.997058242559433,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
