clip,speaker,p_yes,mass,prompt
conflict_301_c000010.wav,301,0.9777128777452612,0.9984563998878002,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_301_c000015.wav,301,0.9996229271082802,0.9998312095121946,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_302_c000036.wav,302,0.999116880144822,0.9996974951354788,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_302_c000040.wav,302,0.9991895577572244,0.999784411978908,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_303_c000064.wav,303,0.9873739139683908,0.9985779728740454,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000146.wav,306,0.9992444430337712,0.999718819744885,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000148.wav,306,0.982556231895452,0.9977362975478172,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000149.wav,306,0.9983254083558069,0.9996171133825557,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000157.wav,307,0.980128740310934,0.9977057911455632,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000159.wav,307,0.9629499190241486,0.9976592175662518,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000162.wav,307,0.5311883275694134,0.98016819357872,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000176.wav,307,0.9918114414720136,0.998693329282105,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000181.wav,308,0.9704640229840692,0.9969633035361768,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000182.wav,308,0.7853091219209893,0.991792842745781,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000185.wav,308,0.9980731537585856,0.9996447343146428,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000186.wav,308,0.9851563218451634,0.9960038308054208,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000187.wav,308,0.6548939423698623,0.9916687309741974,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_311_c000251.wav,311,0.9591513296091708,0.9985457248985768,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_312_c000260.wav,312,0.9986540587408774,0.9995955236954616,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_314_c000291.wav,314,0.6224584245915866,0.9902660846710204,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
