clip,speaker,p_yes,mass,prompt
conflict_301_c000010.wav,301,0.1646132290669454,0.9973873645067216,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_301_c000015.wav,301,0.2228549089532157,0.9951561242341996,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_302_c000036.wav,302,0.5624690980370193,0.9956984221935272,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_302_c000040.wav,302,0.5470325237990288,0.9951584935188292,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_303_c000064.wav,303,0.4690106590047143,0.9954177737236024,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000146.wav,306,0.7433886070276707,0.9965164959430696,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000148.wav,306,0.2569745565558849,0.9963720738887788,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_306_c000149.wav,306,0.5314132401650804,0.9940620362758636,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000157.wav,307,0.6793482797866038,0.9963754713535308,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000159.wav,307,0.321039829752489,0.9934201538562776,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000162.wav,307,0.1260125029635332,0.994844600558281,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_307_c000176.wav,307,0.5314899409612931,0.9968185722827912,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000181.wav,308,0.1260322364525337,0.997091680765152,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000182.wav,308,0.156214311702266,0.9951065331697464,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000185.wav,308,0.3209795348015029,0.9959165453910828,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000186.wav,308,0.1825097996394437,0.9973272979259492,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_308_c000187.wav,308,0.2228210300763977,0.9977497756481172,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_311_c000251.wav,311,0.2691000030916254,0.9976212680339812,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_312_c000260.wav,312,0.40753583255791,0.9953477084636688,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_314_c000291.wav,314,0.1646350717239168,0.9944400787353516,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_314_c000293.wav,314,0.3075942886943605,0.9958922564983368,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
